pLV,pLA,pSA,pSV,VLV,VLA,Qav,Qmv,Qs,Qsv
14.475558152311322,3.553855442494772,100.0,5.69270894774507,400.0,20.0,-0.0,-0.0,0.0,0.0
14.68897278105477,0.6858658828274412,99.9716718675512,5.497750834314627,400.0,8.724750994107165,-0.0,-0.0,9.992778621833812,78.34140697530992
15.328176703425637,0.6116904155909472,99.77569192691742,5.2703487581873265,400.0,8.336033866122978,-0.0,-0.0,32.05754497278046,78.64804608945255
16.39005509556184,0.6384446350786215,99.42740180115639,5.020265636713853,400.0,8.335239736445423,-0.0,-0.0,39.76704006202937,78.46760544678347
17.869433452053332,0.6715743654044446,99.10271306744185,4.757950904207496,400.0,8.34677428936132,-0.0,-0.0,28.617717699306034,78.28958268942355
19.75910280117053,0.7063404674714697,98.90385399553152,4.49403405741668,400.0,8.357519049933934,-0.0,-0.0,15.902868302516136,78.07200924995672
22.049854833993443,0.7418294622480038,98.76831017238304,4.238841373437278,400.0,8.372715954354826,-0.0,-0.0,15.843096190729183,77.8265455362453
24.730526776258394,0.7773324318457934,98.5824825006376,4.001963398295514,400.0,8.401826625683622,-0.0,-0.0,24.932579177079933,77.59374518742807
27.788055784262617,0.8120687423352058,98.31967842435061,3.7918732575311607,400.0,8.45777956858914,-0.0,-0.0,30.658380948063535,77.39080673339764
31.20754259975724,0.8452473419865492,98.04512972428087,3.6155943490746183,400.0,8.556236891892285,-0.0,-0.0,27.638125421007786,77.1991723702772
34.97232415364006,0.8764041618969297,97.81963140758953,3.4784186579584704,400.0,8.713958642889548,-0.0,-0.0,21.503888801193252,76.99456361615614
39.06405476465165,0.9056996805764865,97.63421494086938,3.383681962317313,400.0,8.942952060769315,-0.0,-0.0,19.74257883681806,76.77490520487594
43.46279553739703,0.9344490445290955,97.43940812662912,3.3326073921624353,400.0,9.245455623761151,-0.0,-0.0,22.992158601171184,76.55656961293738
48.14711152405682,0.9656553888586166,97.21028148387411,3.303553128268679,400.0,9.604665820586805,-0.0,-0.0,26.251729980460752,76.35042363978492
53.09417617632284,0.9995802984697802,96.9668866558717,3.2752545288658013,400.0,9.995168896821546,-0.0,-0.0,25.894197350435736,76.14050934204185
58.27988257856661,1.0355396457181005,96.73993920975767,3.247699658215115,400.0,10.409089991403963,-0.0,-0.0,23.238570356721056,75.91826388924858
63.678960920203416,1.0734167127858152,96.5343628515021,3.220876631690343,400.0,10.845085588097458,-0.0,-0.0,21.748899315431714,75.75136436431184
69.26510163481288,1.1132076223586578,96.33105597882049,3.1947736826865296,400.0,11.303111055887069,-0.0,-0.0,22.655554010612498,75.53163689868758
75.01108360596302,1.1549180928268816,96.1143742769288,3.1693792450820597,400.0,11.783232218057531,-0.0,-0.0,24.23901432674307,75.33321035057196
80.88890681499265,1.1985408875949157,95.88821331095406,3.1446819266876185,400.0,12.285365775556192,-0.0,-0.0,24.516711903055693,75.12770093715748
86.8699287843641,1.2440506872988975,95.66636209420031,3.120670531975172,400.0,12.80922028208032,-0.0,-0.0,23.478286666319693,74.92837942581109
92.92500415170127,1.2914031007241218,95.45473206896753,3.097334031391496,400.0,13.354284758939075,-0.0,-0.0,22.55144968630264,74.73614388353656
98.44947049486387,1.3405348401591377,98.31936804659087,3.0746615461858613,397.6588809226557,13.9198307135206,649.2549055683314,-0.0,112.82125637261746,74.55359154650338
103.13018727810069,1.3913644117655333,102.82821180745263,3.052642712218436,392.3031248120244,14.504920086005171,989.1413068412994,-0.0,555.1369809495333,75.0591126395157
106.91613624744434,1.4437932104260478,106.32506045490078,3.0312703137670143,384.3553614346513,15.108417851950158,1383.866166882168,-0.0,1051.188266482759,77.1216942241509
109.8088178825229,1.4977070168882252,109.03208226380586,3.0105434723528828,374.32079954435875,15.729009255621184,1586.386902569235,-0.0,1320.5397020908479,80.6088116000372
112.1652651583758,1.55297795306427,111.44063900848225,2.9904671093526245,363.75065418692867,16.365222317070792,1532.2495637640461,-0.0,1279.9212378248683,84.65728521532353
114.44302525589362,1.60946694687685,113.91695538410475,2.971048427729021,354.206095970386,17.015456204501955,1305.5521378313147,-0.0,1023.9554280624154,88.32139567887828
116.92906873211268,1.667026761599434,116.60655468879013,2.952293036691495,346.4588486191268,17.678016104419104,1022.2257580226992,-0.0,722.7962584394114,91.06193650074933
119.63305690902253,1.725505636436576,119.43221440977818,2.934202733889351,340.36060875881964,18.351155127643963,806.6781871054146,-0.0,517.00111390656,92.8828554497012
122.35059314291594,1.7847515321103153,122.17747371859684,2.9167755207053276,335.2004678466478,19.03312317943988,748.9372035049896,-0.0,459.7296570140145,94.16768236861486
124.81759114479085,1.844616872153085,124.63767708500964,2.9000071806637644,330.2135532856411,19.722221535617887,763.4929951814387,-0.0,514.9961353306027,95.38194631794713
126.87930977758542,1.9049634866985838,126.67851160482776,2.8838931964554995,325.0164424741497,20.416859749557737,806.5891641565805,-0.0,598.9245376085966,96.8147503718258
128.5381856437512,1.965667205921564,128.33691576096646,2.8684299466797842,319.6595263002616,21.115608526405275,807.5360179103885,-0.0,636.6415542287613,98.48005161242729
129.91930148889094,2.0266212996339887,129.74810081701065,2.8536147776978775,314.4784401917266,21.817239315598883,744.7752526045188,-0.0,599.5010047531946,100.18892971632104
131.1734082360606,2.0877379100207722,131.03820974242942,2.8394452445069964,309.82994073190616,22.52074080281362,661.8482600755412,-0.0,515.3391023349202,101.71024960846775
132.45294206178454,2.148946988022436,132.09051785468955,2.8259181838699563,306.0401663000323,23.225306666867578,1083.6302095215713,-0.0,395.49520627653703,102.90940142870903
133.62433777573946,2.2101930182033867,133.39524826028804,2.8130291296942818,302.7603213302012,23.930297880313784,861.5393375015454,-0.0,314.0503616927656,103.74790964499375
134.69570487899753,2.2714306265753574,134.5113297365469,2.800772225274838,299.9880990402432,24.63519215194491,772.9006802558833,-0.0,282.92892223173806,104.36693933348926
135.5557954973116,2.332620480856944,135.412119964795,2.7891407697639403,297.4604677475351,25.33953673547335,682.2819984095811,-0.0,282.65056205271486,104.9161603448221
136.17464227207319,2.3937265016108418,136.04789907277538,2.778127837026286,295.10686149576065,26.042916327471108,640.8182002135175,-0.0,283.42967618148793,105.46761851478209
136.55032897714705,2.4547146065993397,136.52881666592666,2.767726579896083,292.91941538741236,26.7449386138886,264.0073642042349,-0.0,264.2348084497526,106.00163093527752
136.78694413042518,2.5155525271740853,136.76871392436587,2.7579301596814476,291.11566460476797,27.44523215655276,243.03470458389043,-0.0,221.53792070273042,106.44633492037805
136.89673425806222,2.5762099890044494,136.91604500281505,2.7487314614141916,289.71181566531516,28.14344847349628,-0.0,-0.0,167.04905936343292,106.73496995693435
136.904474391849,2.636658727738327,136.93155169570124,2.74012282996065,288.7521313686825,28.839262219226104,-0.0,-0.0,117.1249865519647,106.84904482332534
136.74354675701235,2.6968722233116162,136.95418773619474,2.732095995249264,288.0895199042692,29.532368126411157,-0.0,-0.0,79.92769350031382,106.80724634241464
136.12394377393554,2.756825272248724,136.43724011060465,2.724642155912533,288.0895199042692,30.222476082716177,-0.0,-0.0,29.417578191156846,106.63442305481277
134.28944696880518,2.816492150583484,136.3510974979638,2.717752052456018,288.0895199042692,30.909289984539527,-0.0,-0.0,-3.06340517558603,106.30446716666886
131.27577059816548,2.87584612763181,136.33774653928947,2.711415952089572,288.0895199042692,31.59250214014422,-0.0,-0.0,12.814624600578325,105.91911866272332
127.14158536165513,2.93486298199784,136.0596617206097,2.705624043167944,288.0895199042692,32.271833741724926,-0.0,-0.0,46.28011785903569,105.61249324121023
121.96737619210434,2.9935250985747146,135.56208122060448,2.7003669477283125,288.0895199042692,32.947082025191904,-0.0,-0.0,55.89618900762997,105.39677339921374
115.85387536289592,3.0518340590860285,135.1178750484366,2.6956357750422377,288.0895199042692,33.61826519745967,-0.0,-0.0,37.680026534039975,105.18263657182558
108.92010141709122,3.1097901507376773,134.8671519943656,2.691421782502165,288.0895199042692,34.28538656449978,-0.0,-0.0,19.090802693407092,104.90468284819755
101.30104209673864,3.167391536210339,134.70122568003234,2.687716119769215,288.0895199042692,34.948424977284695,-0.0,-0.0,20.403357696452918,104.58610920561088
93.14502638144255,3.224643920025036,134.4498667572249,2.684509909806051,288.0895199042692,35.607446099453114,-0.0,-0.0,34.59277457592781,104.28892551280565
84.6108367977354,3.2815480007227227,134.0838920789331,2.681794483107623,288.0895199042692,36.26245797177493,-0.0,-0.0,42.53890951551748,104.03561872511607
75.86461821724441,3.3381044621051146,133.70797535998616,2.6795614652230366,288.0895199042692,36.91346846535949,-0.0,-0.0,37.2138197371527,103.79556237939256
67.07664332362945,3.394317995279531,133.4095382111848,2.677802660569457,288.0895199042692,37.56053157863629,-0.0,-0.0,27.999798558746832,103.53307944155932
58.417997718662214,3.4501890134977717,133.16821332439375,2.6765099133642885,288.0895199042692,38.20365206846689,-0.0,-0.0,25.925215073153286,103.24772650093543
50.05724920229556,3.5057193985449584,132.90784517729404,2.675675101509178,288.0895199042692,38.84285159571604,-0.0,-0.0,31.186981375025884,102.96503097664284
42.157166069671185,3.560912734901919,132.59492768468954,2.6752902312651887,288.0895199042692,39.478171420649616,-0.0,-0.0,35.93048122723619,102.70147857398284
34.87154831375194,3.6157696078358175,132.26333726413176,2.675347499609688,288.0895199042692,40.1096182801648,-0.0,-0.0,35.03750211805849,102.44903647312813
28.342233424191516,3.670292469407557,131.9587729060092,2.6758392632295207,288.0895199042692,40.73722039946062,-0.0,-0.0,30.949824745877795,102.19068279879863
22.696335073998725,3.7244840532419654,131.68566700283031,2.676757971775764,288.0895199042692,41.361009244764,-0.0,-0.0,28.91688879486615,101.92144318898323
18.043768451653346,3.778345310216774,131.4137599946409,2.6780961460815758,288.0895199042692,41.98099576144469,-0.0,-0.0,30.497300394433555,101.65047753789733
14.475110415874545,3.8318788524906573,131.12067437903303,2.6798464107326287,288.0895199042692,42.59721001755622,-0.0,-0.0,32.8800655855236,101.38718252970185
12.059836131869345,3.8850868531841045,130.81412822247876,2.682001528572056,288.0895199042692,43.20967702746843,-0.0,-0.0,33.15693543348661,101.13087750525148
10.844966518487157,3.9379706359603284,130.515198356675,2.684554397125214,288.0895199042692,43.81841202761268,-0.0,-0.0,31.519577078439745,100.87432785112848
10.695968722779744,3.990532742328134,130.23164885605848,2.6874980195379816,288.0895199042692,44.4234442728055,-0.0,-0.0,30.193750681272988,100.61343855056307
10.695968722779744,4.042775028956349,129.95314450791855,2.690825486945352,288.0895199042692,45.024795134802844,-0.0,-0.0,30.45051799820477,100.35084589571686
10.695968722779744,4.094699110900715,129.6675192716194,2.6945299865545604,288.0895199042692,45.62248320419911,-0.0,-0.0,31.48464040907843,100.09117779878812
10.695968722779744,4.146307359652322,129.37454153746273,2.6986048177650197,288.0895199042692,46.21653577876983,-0.0,-0.0,31.866212066955264,99.83545404415509
10.695968722779744,4.1976014866444515,129.0828665959148,2.703043394810054,288.0895199042692,46.80697255849261,-0.0,-0.0,31.272400443834936,99.58096676924653
10.695968722779744,4.248583293447945,128.7981396311125,2.7078392350562366,288.0895199042692,47.39381428090116,-0.0,-0.0,30.533114857854837,99.32525935255256
10.695968722779744,4.2992549632481865,128.51767356587484,2.7129859480154996,288.0895199042692,47.97708607622037,-0.0,-0.0,30.407734257783247,99.06872976764892
10.695968722779744,4.349618165060544,128.23567738259717,2.718477235191198,288.0895199042692,48.5568071561635,-0.0,-0.0,30.77667774337645,98.81340393036592
10.695968722779744,4.399674792389865,127.95042711005499,2.7243068963140953,288.0895199042692,49.13299931649879,-0.0,-0.0,31.01488270396822,98.5602719167566
10.695968722779744,4.44942686444902,127.66501586788262,2.730468831791607,288.0895199042692,49.705685799995244,-0.0,-0.0,30.812625988137025,98.30849178602192
10.695968722779744,4.498876056114614,127.38265140417482,2.736957038184772,288.0895199042692,50.274885885833704,-0.0,-0.0,30.42657150165494,98.05680803813229
10.695968722779744,4.548024284688449,127.10312081116491,2.7437656019964374,288.0895199042692,50.840621643704516,-0.0,-0.0,30.24286077391759,97.80503220869562
