pLV,pLA,pSA,pSV,VLV,VLA,Qav,Qmv,Qs,Qsv
59.73480896326679,9.901333839735624,100.0,5.69270894774507,400.0,20.0,-0.0,-0.0,0.0,0.0
61.738301192627866,0.5291244706626506,99.99186081800477,5.513950872794971,400.0,9.444213137154112,-0.0,-0.0,9.974065153996937,73.19000759571006
67.73901491589669,0.5557715288943628,99.93057778640438,5.300460622470724,400.0,9.43465422146593,-0.0,-0.0,36.90819326460646,73.35711536773431
77.70770881329942,0.5883379690858972,99.79652216282076,5.061740587427727,400.0,9.419434144683422,-0.0,-0.0,60.97639906565167,73.2498159411241
91.59580570228371,0.6242953278965231,99.6182755787044,4.808206609231271,400.0,9.395270413700768,-0.0,-0.0,68.68293517076084,73.20048011157105
108.25198910507474,0.6623718013479427,101.03369847607314,4.550653252719961,396.0089545614529,9.359483424945303,1612.012601204028,-0.0,96.25017950679317,73.16629258827297
124.87293121846524,0.7028949709395014,106.1847960666291,4.299736360854608,381.660969174452,9.311734180291923,2593.78654762897,-0.0,433.40588205174816,73.48189996228622
141.28441749303659,0.7455757719424326,112.10259570854168,4.0654952753791544,362.10450599878925,9.251877847727208,3241.2120946365367,-0.0,1048.2872989112707,75.13902785913236
156.52242649492143,0.7898873665193586,117.8331845263819,3.856921556067716,338.77978790812546,9.183371721721103,3732.0406091941486,-0.0,1652.595765693494,78.71258980643428
169.56978531177208,0.8344482872249358,123.36893516579376,3.6815768970456846,312.6582580868061,9.118296046101058,4078.2724348125885,-0.0,2005.8227977976585,83.90744996226826
179.61118714703295,0.8761783776964553,129.09916725038988,3.5452662722205623,284.7534297788021,9.08446097230912,4264.308521060771,-0.0,2048.8751057679715,89.84839008409065
186.18739548194173,0.9109909926175371,135.2968719201018,3.4517772139397622,256.17374457139175,9.13219665892783,4280.255656180175,-0.0,1885.805793332666,95.6517881571244
189.27026914945407,0.9376243656507961,141.84843347098962,3.4026991909533675,228.04351042047904,9.318271915404543,4131.8108432317185,-0.0,1674.8504466114641,101.00711843044158
189.2605860342939,0.966679863372579,148.30527687613036,3.375994817397648,201.39671039181724,9.63583099140441,3839.780110493162,-0.0,1520.9650176650616,105.61043034996322
186.92262770250653,1.0007061251452463,154.13619160418605,3.349822831418975,177.0905196769193,10.007717522198787,3435.566473726767,-0.0,1433.2638692131948,109.8492076148519
183.2712067532792,1.037254916151658,158.98191865030094,3.324186920587945,155.74955567836489,10.407173776985537,2957.0498333765313,-0.0,1353.330125059578,113.80864574376844
179.41302456573095,1.075849966525874,162.77042556734116,3.2990900722627647,137.72779150900817,10.828994413216314,2447.7204986313945,-0.0,1217.2923562316564,117.47148298202724
176.32467046181281,1.1164132422921467,165.6753646604308,3.27453451929877,123.0660421208833,11.272326566573586,1957.9964475191277,-0.0,1005.2911713413538,120.617760818539
174.58141764006032,1.1589352843185132,167.98822608669613,3.250521337610096,111.45566040008336,11.737066854446786,1540.6326490150434,-0.0,752.717514759746,123.07250080353901
174.1732832278841,1.2034052523014196,169.97882206794074,3.2270500199060885,102.28286998524868,12.223096798852392,1228.8230212604292,-0.0,525.6251018167109,124.74339255343283
174.65541861716318,1.2497962958310336,171.78097139102965,3.2041183791028267,94.8413340300418,12.730122940995857,1017.251690295017,-0.0,380.3376618689817,125.79238232990689
175.51064315947215,1.29806262504686,173.37325497486208,3.1817228626008762,88.562347016548,13.257644825303222,877.1885466988421,-0.0,331.57739069526264,126.4909867777709
176.33552144656443,1.3481393095876717,174.6820324965562,3.1598591600687094,83.06666825598253,13.804952802065051,771.5283675944559,-0.0,348.6398526666463,127.09885103964292
176.99275585120822,1.399942913643438,175.67007661338286,3.1385228056279884,78.17749834330893,14.371134968171226,690.046756109416,-0.0,379.94510216031523,127.78443689392844
177.45027007225204,1.4533725990477242,176.39936233717958,3.1177095130497925,73.79680404518332,14.955089223245936,615.0827461619164,-0.0,384.2145717610765,128.5404404370329
177.8252181238839,1.5083116606619633,176.9747732936694,3.097415185985371,69.90191123198838,15.555540050472274,553.3173943382088,-0.0,349.58734878843126,129.26868023465312
178.08596577197667,1.5646295260789589,177.51494073906295,3.077635709250418,66.41669388337709,16.171060372146137,453.39718994380695,-0.0,291.58206242852435,129.86209761261208
178.54507138593735,1.6221842760264542,178.02475281165346,3.0583667217386172,63.398829715546704,16.800099096167983,432.7986676760926,-0.0,236.32361299211263,130.27467928503586
