pLV,pLA,pSA,pSV,VLV,VLA,Qav,Qmv,Qs,Qsv
55.96071871161395,3.713648915092236,100.0,5.69270894774507,400.0,20.0,-0.0,-0.0,0.0,0.0
58.237206844875814,0.6716531917999871,99.99134644844443,5.512430790107263,400.0,8.73602306798183,-0.0,-0.0,6.879809627418257,44.96287611794598
65.05557797800445,0.6094017342892442,99.93315166689042,5.297438681209111,400.0,8.393721772343786,-0.0,-0.0,22.900659689430242,44.901417100287766
76.38260636822409,0.6386428341201758,99.81629288139864,5.057280557190744,400.0,8.375565393407568,-0.0,-0.0,34.60099235587104,44.86135424364357
92.1630957048093,0.6738706703772479,99.67484830670327,4.802411164324225,400.0,8.358964493564285,-0.0,-0.0,35.04026272284729,44.83564772790484
109.18066827841226,0.7111808615153928,106.09342423585248,4.543645894141717,388.7472981113606,8.333387388630559,3514.1110071025214,-0.0,202.3393550786441,44.84033900042566
123.9224289298112,0.7497127390057807,119.11352758500185,4.291641347605562,362.28212233715044,8.303279357558985,4385.84146763622,-0.0,1279.9710011250022,45.80606231124852
136.6990234479617,0.7886038842885608,130.1273111331853,4.056417842455424,330.4423258604852,8.278112502769119,5127.0702412884575,-0.0,2676.1557108844127,49.14319837370095
146.0563499784087,0.8266386440260425,138.62061937469505,3.8469289066404526,294.8468756013151,8.27336500820209,5453.7072175589465,-0.0,3572.970006298156,54.7939117832732
152.01425469628293,0.8622098480232262,145.35825371660366,3.6706796851104233,259.1159935579709,8.311827688988213,5159.845338643117,-0.0,3587.0835755935436,61.542350924739665
156.1080951795759,0.8936459024230377,151.37176803037113,3.533401945156774,227.19998911365224,8.422818859960627,4352.620888248726,-0.0,2852.4625750026244,67.6740074592536
160.32880091501013,0.9200816947337896,157.42461224611915,3.438797239273743,201.3879668578043,8.636336149752047,3408.336056723856,-0.0,1823.3105457854615,72.15736374942443
165.59355698359414,0.9427135738643532,163.88904846940775,3.388361856607048,181.33722045228612,8.969938018836684,2611.1365450212566,-0.0,985.4509799842774,74.76710860128672
