pLV,pLA,pSA,pSV,VLV,VLA,Qav,Qmv,Qs,Qsv
20.6123922946925,8.4799912044878,100.0,5.69270894774507,400.0,20.0,-0.0,-0.0,0.0,0.0
21.49642099774973,0.5350701784830763,99.97468010631616,5.513874376992907,400.0,9.346610626407815,-0.0,-0.0,11.238429318297333,91.76851448946087
24.144199258357606,0.5608362897976513,99.78768795091514,5.300780695860153,400.0,9.333979301028844,-0.0,-0.0,38.96380819746148,92.80784938281963
28.542824522856815,0.5937190145436075,99.42702028006114,5.062884766739866,400.0,9.316333241933018,-0.0,-0.0,53.48472895465122,92.57747059819248
34.67086240629662,0.6298991131516183,99.04911165759714,4.810517323815194,400.0,9.28789335780105,-0.0,-0.0,44.3903354536335,92.35907426209279
42.49845114162758,0.6685723561911763,98.78443022390935,4.5543849877500495,400.0,9.246381063266082,-0.0,-0.0,26.87607625762902,92.09567613658879
51.98744709530487,0.7095705697461312,98.61901067970693,4.305066040520208,400.0,9.190423652032528,-0.0,-0.0,20.045552847835715,91.77674128741356
63.09161064020952,0.7529115056865199,98.44786449748115,4.072543758429604,400.0,9.120617696360602,-0.0,-0.0,27.424030818624704,91.44987228609439
75.7568314801318,0.797894104577069,98.20129640160647,3.8657832084171395,400.0,9.04072449960228,-0.0,-0.0,37.87440556753348,91.159036205569
89.92139232781815,0.8429046068770387,97.90229384285743,3.6923551214912367,400.0,8.964105830255313,-0.0,-0.0,40.38174570603624,90.90312192745691
104.60604064182583,0.8845691093850128,101.42435561818614,3.5581121319598035,396.52512114961297,8.921819579783122,1426.9822756885947,-0.0,116.31814479200419,90.66564943208644
117.84752010242575,0.9182631638886759,111.25958756183225,3.4669267732552416,384.83056938745784,8.96949157628194,2053.3574520720545,-0.0,872.6709943421836,91.4275946264114
129.84215332147886,0.9421283501565682,118.5469073942517,3.420507977990866,369.0245107051647,9.172274424552132,2688.6720501811633,-0.0,1896.5604324563533,95.51347610492947
139.85887760126428,0.9671645180480656,123.85938714407617,3.396781251560934,349.25946230112544,9.530361268992616,3199.9490453131275,-0.0,2510.877221833701,103.16989066479674
147.7433075788773,0.9972223261441304,129.57890369419735,3.3737871108563873,327.0371755467595,9.96027153715202,3409.5774644661133,-0.0,2541.5776907791746,112.54830936765784
153.93905000729356,1.0298604132495368,136.86209385735242,3.3515540851567702,304.49983362285127,10.427086972756994,3305.941913579597,-0.0,2246.636759413538,121.62826989810152
159.12380323998576,1.0644592004212206,144.94939707260707,3.330109427613197,283.37917028716396,10.921945873427,3011.9130045740635,-0.0,1941.4182790784553,129.49731490790873
163.7723570119902,1.1008718574385918,152.49873354999156,3.3094754081065734,264.4012349862883,11.442748158567142,2686.0973578184276,-0.0,1750.7557020349584,136.27366775550686
167.99037662231817,1.139065387713612,158.89346266969446,3.289669595841038,247.43781066781546,11.989021885181224,2412.8872600432815,-0.0,1632.606047465052,142.36811228951686
171.72306070308414,1.1790239011526995,164.28001361577753,3.2707064308767912,232.13205508640792,12.560539780729243,2182.5558723378035,-0.0,1513.8805289289521,147.96919258518832
175.00810555174718,1.2207228777356631,168.99215274164968,3.252598098239316,218.3113178588587,13.156951140714655,1962.1951479051215,-0.0,1367.0921374884567,153.04808969503543
177.9931439560325,1.264122435886227,173.2314909049833,3.2353544823424754,205.94948355216633,13.777685547657363,1745.696981916244,-0.0,1207.030903844016,157.53337899885648
