pLV,pLA,pSA,pSV,VLV,VLA,Qav,Qmv,Qs,Qsv
36.39956573550965,11.371792260592576,100.0,5.69270894774507,400.0,20.0,-0.0,-0.0,0.0,0.0
37.17582091308714,0.5251316280562577,99.99277924996373,5.5251998720946975,400.0,9.518964995997898,-0.0,-0.0,8.45400137162621,58.13810642204224
39.50080377480417,0.551878722687791,99.94096257860751,5.321502285178069,400.0,9.510554196720454,-0.0,-0.0,30.04179856769339,58.09665812196426
43.36318474047021,0.5841250963340645,99.83039158707616,5.09091048217411,400.0,9.496644670896737,-0.0,-0.0,48.63322387129504,58.03766566603539
48.744142529465464,0.6201469131258026,99.6858299021551,4.843785555506685,400.0,9.475275235987475,-0.0,-0.0,53.92356462361598,58.01330472071347
55.61745587634505,0.657745199215235,99.54556546978182,4.5910070404868755,400.0,9.44275973578198,-0.0,-0.0,46.40943235290555,57.990218093800905
63.949631306374094,0.6980788026686036,99.43478374009236,4.343435523353328,400.0,9.399737677673473,-0.0,-0.0,34.102800166612255,57.94358192283728
73.70006634834746,0.7404676169417802,99.35414190131101,4.111404536755536,400.0,9.345051904901437,-0.0,-0.0,25.66240218423007,57.86965533499662
84.8212473893612,0.78473131850951,99.28616556228096,3.904253127304485,400.0,9.281950508351194,-0.0,-0.0,25.039608667172068,57.78217174791104
97.25898120739558,0.8293678471927177,99.21070863931237,3.729908463423754,400.0,9.220077840346931,-0.0,-0.0,30.420146136410974,57.69934027822839
108.69280054436608,0.8716385791130303,102.42114027634426,3.5945282700627774,391.7993475292928,9.185452963527057,2003.4626454051904,-0.0,152.09167919708256,57.675116628866334
118.40398644983433,0.907468952260523,107.83156432750108,3.5022150192129065,376.24719396305153,9.225759082389159,2601.220897635047,-0.0,630.1699417949586,58.263019745979825
126.85570257452619,0.935644935790067,112.96444988854414,3.4548165148051653,357.56176946264645,9.396356931639753,2981.6776685330215,-0.0,1238.2223314993944,60.17171935530955
133.85120342911245,0.9668225544571124,117.48393933245046,3.4299891990246567,336.760266104752,9.688799393276458,3236.5180397865342,-0.0,1668.7140231617846,63.43534616074312
139.27987289364734,1.0029618147486123,121.76758853787793,3.4054484791546495,314.72302309028055,10.027781480210084,3347.814509152564,-0.0,1773.7336774160908,67.48160645105494
143.2536322448895,1.041597497420793,126.2529451592854,3.381196313263652,292.47718386644414,10.390179720702063,3298.551156915203,-0.0,1606.7737929858272,71.48438042415894
146.09499622916215,1.0823372321521654,131.04375561244413,3.357234664731152,271.06368522012576,10.7723137264612,3103.6742732927905,-0.0,1331.593262674921,74.97246024011588
148.227524952394,1.1251345794372265,135.87655486444962,3.33356491688277,251.30786440159554,11.173747900290303,2811.5157577869627,-0.0,1097.5877018210672,77.79838431783615
150.02275789716617,1.1699884338107998,140.35265946171143,3.310187731208542,233.64212694687893,11.594471873053713,2487.742550725665,-0.0,965.7689545633558,80.1329619014956
151.68464950841587,1.2168886563647043,144.20478701632067,3.287103220820182,218.07820484921,12.034390542963886,2187.9469817481713,-0.0,911.7831056552257,82.21888134260273
153.250692447398,1.2658062656672795,147.40397480199326,3.2643112059325445,204.36086429286152,12.493232067539608,1934.3989487846172,-0.0,876.6374494143141,84.19622816338632
154.69963371457172,1.3166918841754285,150.08574943994773,3.241811369797132,192.19937829524187,12.97053329113045,1718.396326741695,-0.0,816.6662416820934,86.06705148906595
156.0483005844604,1.36947591626876,152.41822316425453,3.2196032701637267,181.39873366133585,13.46564141485642,1524.2209646018398,-0.0,723.7303816265363,87.75935890356189
157.35352555111004,1.4240693249472713,154.51982919594207,3.1976862672325534,171.8379826281393,13.977721281942545,1346.6869225278394,-0.0,616.9213592158095,89.2070513784347
158.65572251798497,1.4803648380370187,156.4426064097839,3.1760594562153286,163.39464978464744,14.505766691788699,1190.1236529237963,-0.0,522.428998233098,90.3986389610038
159.9425196324784,1.5382385943627823,158.19095050897593,3.1547216583735844,155.912588428565,15.048615840879052,1058.7748764688254,-0.0,456.77482361587386,91.37941313501217
161.16288708734623,1.5975522788880727,159.7497324980272,3.133671473138292,149.22573525879733,15.604971350148697,951.0094306389256,-0.0,420.48133857316094,92.22099999764697
162.26626030891302,1.6581558083237882,161.10934431846368,3.1129073588663996,143.19620054468058,16.173425455682622,860.4802344549083,-0.0,401.8074912548208,92.98756942881049
163.23087359288633,1.7198906293749894,162.28011491250874,3.0924277023130005,137.73233842042956,16.752490945889466,780.054841303903,-0.0,385.7440736363069,93.71073039691952
164.06775440902015,1.7825936741088426,163.29171863729252,3.07223085275507,132.78248609302054,17.340638262395927,704.7431403750492,-0.0,362.3047473240251,94.38905211190269
164.80925817636768,1.846101962917253,164.18003057762297,3.052315120181039,128.31849341793142,17.936338675304544,634.5909416282364,-0.0,330.0306317645561,95.0037919879477
165.60583071911134,1.9102577289413896,164.93693601659996,3.032678754643341,124.40441646994458,18.538112349703805,654.2878644811345,-0.0,294.24309229547055,95.53432844509622
166.09893786962425,1.9749137333460127,165.6926064617965,3.0133199283353624,120.72718354114964,19.144578202327356,509.9530380434743,-0.0,261.23739954490986,95.97635053901581
166.6899473448076,2.0399381567017234,166.32169320148782,2.994236733033979,117.54766738694119,19.754499782154458,485.47157663930795,-0.0,236.83689968184515,96.34545348631521
167.16597626543629,2.1052181837912256,166.8793041790189,2.975427195036039,114.6771912072524,20.36681889547864,428.3341397870651,-0.0,220.04806456107545,96.66127153402824
167.4604694059074,2.1706613633001766,167.37807690000662,2.956889297538571,112.04608189191579,20.98066835965082,229.6327585003786,-0.0,207.0410007143927,96.93946037386534
168.07951972528514,2.2361942492424403,167.68356824489845,2.9386209980737856,109.96540238576894,21.5953592598051,503.3974050861591,-0.0,195.07408031204685,97.18654363783035
